vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
train_video/1077,3.083333333,1080,1920,yuv420p,30.0,240,0,367225
train_video/1078,2.694444444,1080,1920,yuv420p,30.0,240,0,195691
train_video/1079,3.916666667,1080,1920,yuv420p,25.0,201,8,10105366
train_video/1080,4.0,1080,1920,yuv420p,25.0,201,0,3575021
train_video/1081,4.027777778,1080,1920,yuv420p,25.0,201,0,1148688
train_video/1082,3.861111111,1080,1920,yuv420p,25.0,201,0,405561
train_video/1083,3.916666667,1080,1920,yuv420p,25.0,201,0,200905
train_video/1084,3.388888889,1080,1920,yuv420p,25.0,201,0,161326
train_video/1085,2.861111111,1080,1920,yuv420p,25.0,201,0,89418
train_video/1086,4.111111111,1080,1920,yuv420p,59.94005994005994,491,8,10182989
train_video/1087,4.111111111,1080,1920,yuv420p,59.94005994005994,482,0,7263199
train_video/1088,4.055555556,1080,1920,yuv420p,59.94005994005994,482,0,2070915
train_video/1089,3.861111111,1080,1920,yuv420p,59.94005994005994,482,0,1010283
train_video/1090,3.166666667,1080,1920,yuv420p,59.94005994005994,482,0,482543
train_video/1091,3.027777778,1080,1920,yuv420p,59.94005994005994,482,0,369774
train_video/1092,2.638888889,1080,1920,yuv420p,59.94005994005994,482,0,248869
train_video/1093,3.972222222,1080,1920,yuv420p,30.0,290,8,3051255
train_video/1094,3.944444444,1080,1920,yuv420p,30.0,242,0,7516427
train_video/1095,3.944444444,1080,1920,yuv420p,30.0,242,0,2140302
train_video/1096,3.833333333,1080,1920,yuv420p,30.0,242,0,1086459
train_video/1097,3.666666667,1080,1920,yuv420p,30.0,242,0,967672
train_video/1098,3.138888889,1080,1920,yuv420p,30.0,242,0,455718
train_video/1099,2.694444444,1080,1920,yuv420p,30.0,242,0,258846
train_video/1100,3.222222222,862,1920,yuv420p,0.5,6,8,580942
train_video/1101,2.972222222,862,1920,yuv420p,0.5,4,0,853861
train_video/1102,2.944444444,862,1920,yuv420p,0.5,4,0,282545
train_video/1103,3.083333333,862,1920,yuv420p,0.5,4,0,229513
train_video/1104,2.944444444,862,1920,yuv420p,0.5,4,0,140209
train_video/1105,2.666666667,862,1920,yuv420p,0.5,4,0,91630
train_video/1106,2.25,862,1920,yuv420p,0.5,4,0,56476
train_video/1107,2.944444444,720,1280,yuv420p,30.0,240,8,5060764
train_video/1108,3.305555556,720,1280,yuv420p,30.0,240,0,1482019
train_video/1109,3.277777778,720,1280,yuv420p,30.0,240,0,470825
train_video/1110,3.333333333,720,1280,yuv420p,30.0,240,0,326798
train_video/1111,3.166666667,720,1280,yuv420p,30.0,240,0,238671
train_video/1112,2.611111111,720,1280,yuv420p,30.0,240,0,139493
train_video/1113,2.277777778,720,1280,yuv420p,30.0,240,0,78930
train_video/1114,2.694444444,368,640,yuv420p,25.0,302,8,555025
train_video/1115,2.888888889,368,640,yuv420p,25.0,201,0,464744
train_video/1116,2.916666667,368,640,yuv420p,25.0,201,0,157936
train_video/1117,2.638888889,368,640,yuv420p,25.0,201,0,108606
train_video/1118,2.5,368,640,yuv420p,25.0,201,0,69543
train_video/1119,2.333333333,368,640,yuv420p,25.0,201,0,51042
train_video/1120,1.388888889,368,640,yuv420p,25.0,201,0,23479
train_video/1121,3.555555556,720,960,yuv420p,60.0,570,8,6848277
train_video/1122,3.416666667,720,960,yuv420p,60.0,480,0,5184655
train_video/1123,3.444444444,720,960,yuv420p,60.0,480,0,2114867
train_video/1124,3.361111111,720,960,yuv420p,60.0,480,0,903900
train_video/1125,3.138888889,720,960,yuv420p,60.0,480,0,564515
train_video/1126,3.0,720,960,yuv420p,60.0,480,0,398555
train_video/1127,2.666666667,720,960,yuv420p,60.0,480,0,242235
train_video/1128,3.444444444,720,1280,yuv420p,30.0,362,8,1097268
train_video/1129,3.555555556,720,1280,yuv420p,30.0,243,0,2210665
train_video/1130,3.388888889,720,1280,yuv420p,30.0,243,0,908640
train_video/1131,3.472222222,720,1280,yuv420p,30.0,243,0,410210
train_video/1132,2.916666667,720,1280,yuv420p,30.0,243,0,174175
train_video/1133,2.722222222,720,1280,yuv420p,30.0,243,0,133895
train_video/1134,2.583333333,720,1280,yuv420p,30.0,243,0,89470
train_video/1135,3.611111111,720,1280,yuv420p,25.0,202,8,745059
train_video/1136,3.722222222,720,1280,yuv420p,25.0,201,0,2924379
train_video/1137,3.527777778,720,1280,yuv420p,25.0,201,0,396156
train_video/1138,3.388888889,720,1280,yuv420p,25.0,201,0,229662
train_video/1139,3.527777778,720,1280,yuv420p,25.0,201,0,157165
train_video/1140,3.055555556,720,1280,yuv420p,25.0,201,0,98220
train_video/1141,2.055555556,720,1280,yuv420p,25.0,201,0,45685
train_video/1142,3.638888889,720,1280,yuv420p,25.0,201,8,9817478
train_video/1143,3.722222222,720,1280,yuv420p,25.0,200,0,3890897
train_video/1144,3.472222222,720,1280,yuv420p,25.0,200,0,2199612
train_video/1145,3.444444444,720,1280,yuv420p,25.0,200,0,552012
train_video/1146,3.388888889,720,1280,yuv420p,25.0,200,0,342202
train_video/1147,3.055555556,720,1280,yuv420p,25.0,200,0,177646
train_video/1148,2.444444444,720,1280,yuv420p,25.0,200,0,108584
train_video/1149,3.611111111,720,1520,yuv420p,25.0,212,8,16043722
train_video/1150,3.638888889,720,1520,yuv420p,25.0,200,0,12063323
train_video/1151,3.722222222,720,1520,yuv420p,25.0,200,0,4398046
train_video/1152,3.444444444,720,1520,yuv420p,25.0,200,0,1088984
train_video/1153,3.111111111,720,1520,yuv420p,25.0,200,0,582677
train_video/1154,3.333333333,720,1520,yuv420p,25.0,200,0,509483
train_video/1155,2.444444444,720,1520,yuv420p,25.0,200,0,200149
train_video/1156,2.5,720,1280,yuv420p,25.0,200,8,4846703
train_video/1157,2.722222222,720,1280,yuv420p,25.0,199,0,3810914
train_video/1158,2.722222222,720,1280,yuv420p,25.0,199,0,548885
train_video/1159,2.722222222,720,1280,yuv420p,25.0,199,0,246191
train_video/1160,2.638888889,720,1280,yuv420p,25.0,199,0,143369
train_video/1161,2.416666667,720,1280,yuv420p,25.0,199,0,111471
train_video/1162,2.027777778,720,1280,yuv420p,25.0,199,0,54167
train_video/1163,3.055555556,720,1280,yuv420p,13.97,170,8,1925092
train_video/1164,3.277777778,720,1280,yuv420p,13.97,117,0,2484530
train_video/1165,3.25,720,1280,yuv420p,13.97,117,0,301609
train_video/1166,3.027777778,720,1280,yuv420p,13.97,117,0,164440
train_video/1167,3.083333333,720,1280,yuv420p,13.97,117,0,141599
train_video/1168,2.75,720,1280,yuv420p,13.97,117,0,83107
train_video/1169,1.916666667,720,1280,yuv420p,13.97,117,0,30854
train_video/1170,3.527777778,1328,2362,yuv420p,25.0,201,8,10513168
train_video/1171,3.75,1328,2362,yuv420p,25.0,201,0,2945155
train_video/1172,3.638888889,1328,2362,yuv420p,25.0,201,0,985446
train_video/1173,3.472222222,1328,2362,yuv420p,25.0,201,0,278004
train_video/1174,3.222222222,1328,2362,yuv420p,25.0,201,0,164973
train_video/1175,3.0,1328,2362,yuv420p,25.0,201,0,133242
train_video/1176,2.694444444,1328,2362,yuv420p,25.0,201,0,96669
train_video/1177,4.083333333,720,1280,yuv420p,30.0,362,8,2861884
train_video/1178,3.833333333,720,1280,yuv420p,30.0,245,0,3431061
train_video/1179,3.722222222,720,1280,yuv420p,30.0,245,0,552577
train_video/1180,3.472222222,720,1280,yuv420p,30.0,245,0,306465
train_video/1181,2.972222222,720,1280,yuv420p,30.0,245,0,160249
train_video/1182,2.916666667,720,1280,yuv420p,30.0,245,0,139244
train_video/1183,2.138888889,720,1280,yuv420p,30.0,245,0,68928
train_video/1184,4.138888889,1080,1920,yuv420p,30.0,360,0,4985868
train_video/1185,3.861111111,1080,1920,yuv420p,30.0,240,0,5289493
train_video/1186,3.833333333,1080,1920,yuv420p,30.0,240,0,2019425
train_video/1187,3.694444444,1080,1920,yuv420p,30.0,240,0,478207
train_video/1188,3.5,1080,1920,yuv420p,30.0,240,0,311907
train_video/1189,3.111111111,1080,1920,yuv420p,30.0,240,0,166174
train_video/1190,2.472222222,1080,1920,yuv420p,30.0,240,0,82137
train_video/1191,3.777777778,1080,1920,yuv420p,25.0,210,8,11239593
train_video/1192,3.888888889,1080,1920,yuv420p,25.0,200,0,12879095
train_video/1193,3.888888889,1080,1920,yuv420p,25.0,200,0,2959051
train_video/1194,3.75,1080,1920,yuv420p,25.0,200,0,1050743
train_video/1195,3.722222222,1080,1920,yuv420p,25.0,200,0,924040
train_video/1196,3.527777778,1080,1920,yuv420p,25.0,200,0,422425
train_video/1197,3.027777778,1080,1920,yuv420p,25.0,200,0,207734
train_video/1198,3.5,1080,1920,yuv420p,30.0,262,8,16285085
train_video/1199,3.583333333,1080,1920,yuv420p,30.0,240,0,3896859
train_video/1200,3.361111111,1080,1920,yuv420p,30.0,240,0,1102308
train_video/1201,3.111111111,1080,1920,yuv420p,30.0,240,0,887778
train_video/1202,3.166666667,1080,1920,yuv420p,30.0,240,0,520695
train_video/1203,3.111111111,1080,1920,yuv420p,30.0,240,0,328139
train_video/1204,2.444444444,1080,1920,yuv420p,30.0,240,0,170142
train_video/1205,2.833333333,1080,1920,yuv420p,20.0,240,0,5216160
train_video/1206,2.75,1080,1920,yuv420p,20.0,160,0,1325781
train_video/1207,2.722222222,1080,1920,yuv420p,20.0,160,0,249226
train_video/1208,2.888888889,1080,1920,yuv420p,20.0,160,0,145436
train_video/1209,2.472222222,1080,1920,yuv420p,20.0,160,0,91279
train_video/1210,2.333333333,1080,1920,yuv420p,20.0,160,0,74003
train_video/1211,2.138888889,1080,1920,yuv420p,20.0,160,0,54715
train_video/1212,2.416666667,484,960,yuv420p,28.833333333333332,235,8,4744685
train_video/1213,2.722222222,484,960,yuv420p,28.833333333333332,230,0,2982666
train_video/1214,2.666666667,484,960,yuv420p,28.833333333333332,230,0,999976
train_video/1215,2.555555556,484,960,yuv420p,28.833333333333332,230,0,169661
train_video/1216,2.416666667,484,960,yuv420p,28.833333333333332,230,0,101647
train_video/1217,2.138888889,484,960,yuv420p,28.833333333333332,230,0,56663
train_video/1218,2.055555556,484,960,yuv420p,28.833333333333332,230,0,38755
train_video/1219,3.75,1080,1080,yuv420p,59.95078,245,8,54414661
train_video/1220,3.833333333,1080,1080,yuv420p,59.95078,485,0,18565824
train_video/1221,3.777777778,1080,1080,yuv420p,59.95078,485,0,14496516
train_video/1222,3.75,1080,1080,yuv420p,59.95078,485,0,7156145
train_video/1223,3.777777778,1080,1080,yuv420p,59.95078,485,0,3507469
train_video/1224,3.638888889,1080,1080,yuv420p,59.95078,485,0,3006853
train_video/1225,3.277777778,1080,1080,yuv420p,59.95078,485,0,740368
train_video/1226,3.194444444,992,1922,yuv420p,0.5,6,8,382155
train_video/1227,3.333333333,992,1922,yuv420p,0.5,3,0,480148
train_video/1228,3.472222222,992,1922,yuv420p,0.5,3,0,141385
train_video/1229,3.138888889,992,1922,yuv420p,0.5,3,0,98313
train_video/1230,3.111111111,992,1922,yuv420p,0.5,3,0,62150
train_video/1231,3.111111111,992,1922,yuv420p,0.5,3,0,56624
train_video/1232,2.583333333,992,1922,yuv420p,0.5,3,0,33724
train_video/1233,3.472222222,1080,1920,yuv420p10le,60.0,480,0,15941543
train_video/1234,3.638888889,1080,1920,yuv420p,60.0,480,0,21991194
train_video/1235,3.5,1080,1920,yuv420p,60.0,480,0,8153148
train_video/1236,3.416666667,1080,1920,yuv420p,60.0,480,0,4646066
train_video/1237,3.138888889,1080,1920,yuv420p,60.0,480,0,2316688
train_video/1238,2.972222222,1080,1920,yuv420p,60.0,480,0,1520136
train_video/1239,2.333333333,1080,1920,yuv420p,60.0,480,0,672863
train_video/1240,3.416666667,1080,1920,yuv420p,30.0,177,8,10475137
train_video/1241,3.333333333,1080,1920,yuv420p,30.0,244,0,7752300
train_video/1242,3.25,1080,1920,yuv420p,30.0,244,0,3780600
train_video/1243,3.222222222,1080,1920,yuv420p,30.0,244,0,1417966
train_video/1244,3.027777778,1080,1920,yuv420p,30.0,244,0,932471
train_video/1245,2.694444444,1080,1920,yuv420p,30.0,244,0,738319
train_video/1246,2.083333333,1080,1920,yuv420p,30.0,244,0,317283
train_video/1247,2.861111111,720,1280,yuv420p,30.0,240,8,2345616
train_video/1248,3.027777778,720,1280,yuv420p,30.0,240,0,4236394
train_video/1249,2.972222222,720,1280,yuv420p,30.0,240,0,1805196
train_video/1250,3.0,720,1280,yuv420p,30.0,240,0,745141
train_video/1251,2.75,720,1280,yuv420p,30.0,240,0,526207
train_video/1252,2.888888889,720,1280,yuv420p,30.0,240,0,409110
train_video/1253,2.555555556,720,1280,yuv420p,30.0,240,0,233377
train_video/1254,4.055555556,3840,2160,yuv420p,60.0,480,0,55090769
train_video/1255,3.833333333,3840,2160,yuv420p,60.0,480,0,9377675
train_video/1256,4.111111111,3840,2160,yuv420p,60.0,480,0,2169387
train_video/1257,3.916666667,3840,2160,yuv420p,60.0,480,0,808397
train_video/1258,3.944444444,3840,2160,yuv420p,60.0,480,0,408862
train_video/1259,3.833333333,3840,2160,yuv420p,60.0,480,0,343363
train_video/1260,3.75,3840,2160,yuv420p,60.0,480,0,206561
train_video/1261,3.388888889,1080,1920,yuv420p,30.0,269,8,3733185
train_video/1262,3.388888889,1080,1920,yuv420p,30.0,241,0,4708097
train_video/1263,3.277777778,1080,1920,yuv420p,30.0,241,0,2504898
train_video/1264,3.361111111,1080,1920,yuv420p,30.0,241,0,1050008
train_video/1265,3.333333333,1080,1920,yuv420p,30.0,241,0,607573
train_video/1266,3.138888889,1080,1920,yuv420p,30.0,241,0,408006
train_video/1267,2.888888889,1080,1920,yuv420p,30.0,241,0,234871
train_video/1268,3.888888889,1080,1920,yuv420p,30.0,266,8,8106319
train_video/1269,3.805555556,1080,1920,yuv420p,30.0,146,0,7536088
train_video/1270,3.638888889,1080,1920,yuv420p,30.0,146,0,2550764
train_video/1271,3.916666667,1080,1920,yuv420p,30.0,146,0,1134670
train_video/1272,3.722222222,1080,1920,yuv420p,30.0,146,0,780069
train_video/1273,3.472222222,1080,1920,yuv420p,30.0,146,0,416561
train_video/1274,3.055555556,1080,1920,yuv420p,30.0,146,0,243736
train_video/1275,4.0,2160,3840,yuv420p,60.0,564,8,21583386
train_video/1276,3.888888889,2160,3840,yuv420p,60.0,483,0,25217330
train_video/1277,3.777777778,2160,3840,yuv420p,60.0,483,0,5750345
train_video/1278,3.833333333,2160,3840,yuv420p,60.0,483,0,4927005
train_video/1279,3.638888889,2160,3840,yuv420p,60.0,483,0,1912168
train_video/1280,3.416666667,2160,3840,yuv420p,60.0,483,0,1478293
train_video/1281,3.416666667,2160,3840,yuv420p,60.0,483,0,889737
train_video/1282,4.333333333,1080,1920,yuv420p,30.0,280,8,5836854
train_video/1283,4.194444444,1080,1920,yuv420p,30.0,160,0,6603286
train_video/1284,4.027777778,1080,1920,yuv420p,30.0,160,0,3615003
train_video/1285,4.083333333,1080,1920,yuv420p,30.0,160,0,1196565
train_video/1286,3.833333333,1080,1920,yuv420p,30.0,160,0,648537
train_video/1287,3.5,1080,1920,yuv420p,30.0,160,0,450879
train_video/1288,3.138888889,1080,1920,yuv420p,30.0,160,0,252631
train_video/1289,3.888888889,1080,1920,yuv420p,30.0,78,8,5846544
train_video/1290,4.222222222,1080,1920,yuv420p,30.0,78,0,718550
train_video/1291,4.111111111,1080,1920,yuv420p,30.0,78,0,416353
train_video/1292,3.944444444,1080,1920,yuv420p,30.0,78,0,297372
train_video/1293,4.111111111,1080,1920,yuv420p,30.0,78,0,195289
train_video/1294,4.166666667,1080,1920,yuv420p,30.0,78,0,168107
train_video/1295,4.027777778,1080,1920,yuv420p,30.0,78,0,120086
train_video/1296,3.944444444,1280,720,yuv420p,25.0,201,8,5970669
train_video/1297,3.722222222,1280,720,yuv420p,25.0,200,0,832269
train_video/1298,3.583333333,1280,720,yuv420p,25.0,200,0,274745
train_video/1299,3.722222222,1280,720,yuv420p,25.0,200,0,139769
train_video/1300,3.583333333,1280,720,yuv420p,25.0,200,0,111085
train_video/1301,3.388888889,1280,720,yuv420p,25.0,200,0,70353
train_video/1302,2.916666667,1280,720,yuv420p,25.0,200,0,40801
train_video/1303,3.555555556,720,1280,yuv420p,25.0,201,8,11853965
train_video/1304,3.722222222,720,1280,yuv420p,25.0,200,0,9248550
train_video/1305,3.666666667,720,1280,yuv420p,25.0,200,0,3513944
train_video/1306,3.666666667,720,1280,yuv420p,25.0,200,0,2087712
train_video/1307,3.361111111,720,1280,yuv420p,25.0,200,0,1582829
train_video/1308,3.277777778,720,1280,yuv420p,25.0,200,0,605282
train_video/1309,3.0,720,1280,yuv420p,25.0,200,0,406654
train_video/1310,4.166666667,720,1280,yuv420p,25.0,301,8,1367120
train_video/1311,3.972222222,720,1280,yuv420p,25.0,200,0,1798505
train_video/1312,3.861111111,720,1280,yuv420p,25.0,200,0,642023
train_video/1313,3.888888889,720,1280,yuv420p,25.0,200,0,335959
train_video/1314,3.888888889,720,1280,yuv420p,25.0,200,0,187351
train_video/1315,3.638888889,720,1280,yuv420p,25.0,200,0,134844
train_video/1316,3.305555556,720,1280,yuv420p,25.0,200,0,71131
train_video/1317,4.222222222,1080,1920,yuv420p,30.0,300,8,462017
train_video/1318,3.916666667,1080,1920,yuv420p,30.0,180,0,761561
train_video/1319,3.944444444,1080,1920,yuv420p,30.0,180,0,233220
train_video/1320,3.555555556,1080,1920,yuv420p,30.0,180,0,103628
train_video/1321,3.972222222,1080,1920,yuv420p,30.0,180,0,90586
train_video/1322,3.75,1080,1920,yuv420p,30.0,180,0,65918
train_video/1323,3.472222222,1080,1920,yuv420p,30.0,180,0,54586
train_video/1324,3.944444444,1080,1920,yuv420p,30.0,210,8,10299265
train_video/1325,3.833333333,1080,1920,yuv420p,30.0,90,0,2535346
train_video/1326,3.888888889,1080,1920,yuv420p,30.0,90,0,1278058
train_video/1327,3.555555556,1080,1920,yuv420p,30.0,90,0,754736
train_video/1328,3.388888889,1080,1920,yuv420p,30.0,90,0,356472
train_video/1329,3.388888889,1080,1920,yuv420p,30.0,90,0,212130
train_video/1330,2.972222222,1080,1920,yuv420p,30.0,90,0,167165
train_video/1331,3.0,1080,1920,yuv420p,24.0,85,8,13253648
train_video/1332,3.0,1080,1920,yuv420p,24.0,73,0,4773035
train_video/1333,2.972222222,1080,1920,yuv420p,24.0,73,0,1843328
train_video/1334,3.083333333,1080,1920,yuv420p,24.0,73,0,714908
train_video/1335,2.916666667,1080,1920,yuv420p,24.0,73,0,436508
train_video/1336,2.805555556,1080,1920,yuv420p,24.0,73,0,359797
train_video/1337,2.555555556,1080,1920,yuv420p,24.0,73,0,265709
train_video/1338,4.111111111,1080,1920,yuv420p,30.0,360,8,6457147
train_video/1339,3.833333333,1080,1920,yuv420p,30.0,240,0,2082305
train_video/1340,3.555555556,1080,1920,yuv420p,30.0,240,0,698666
train_video/1341,3.555555556,1080,1920,yuv420p,30.0,240,0,446078
train_video/1342,3.055555556,1080,1920,yuv420p,30.0,240,0,256649
train_video/1343,2.888888889,1080,1920,yuv420p,30.0,240,0,177228
train_video/1344,2.444444444,1080,1920,yuv420p,30.0,240,0,121813
train_video/1345,3.138888889,800,1432,yuv420p,30.0,360,0,6585478
train_video/1346,3.277777778,800,1432,yuv420p,30.0,240,0,2955604
train_video/1347,3.416666667,800,1432,yuv420p,30.0,240,0,949778
train_video/1348,3.388888889,800,1432,yuv420p,30.0,240,0,627288
train_video/1349,2.916666667,800,1432,yuv420p,30.0,240,0,317939
train_video/1350,2.805555556,800,1432,yuv420p,30.0,240,0,236571
train_video/1351,2.611111111,800,1432,yuv420p,30.0,240,0,132350
train_video/1352,3.944444444,1080,1920,yuvj420p,30.0,60,8,18007884
train_video/1353,3.555555556,1080,1920,yuv420p,30.0,60,0,11400316
train_video/1354,3.638888889,1080,1920,yuv420p,30.0,60,0,8052196
train_video/1355,3.5,1080,1920,yuv420p,30.0,60,0,3168216
train_video/1356,3.416666667,1080,1920,yuv420p,30.0,60,0,1694944
train_video/1357,3.638888889,1080,1920,yuv420p,30.0,60,0,1368088
train_video/1358,3.0,1080,1920,yuv420p,30.0,60,0,602120
train_video/1359,3.277777778,720,1280,yuv420p,30.0,360,8,5921978
train_video/1360,3.166666667,720,1280,yuv420p,30.0,240,0,1558646
train_video/1361,3.194444444,720,1280,yuv420p,30.0,240,0,492029
train_video/1362,3.361111111,720,1280,yuv420p,30.0,240,0,389867
train_video/1363,3.222222222,720,1280,yuv420p,30.0,240,0,231317
train_video/1364,3.083333333,720,1280,yuv420p,30.0,240,0,189825
train_video/1365,2.75,720,1280,yuv420p,30.0,240,0,115985
train_video/1366,3.388888889,1080,1920,yuv420p,30.0,241,8,8368226
train_video/1367,3.416666667,1080,1920,yuv420p,30.0,240,0,7837849
train_video/1368,3.416666667,1080,1920,yuv420p,30.0,240,0,2782668
train_video/1369,3.472222222,1080,1920,yuv420p,30.0,240,0,926386
train_video/1370,3.25,1080,1920,yuv420p,30.0,240,0,586555
train_video/1371,2.888888889,1080,1920,yuv420p,30.0,240,0,312343
train_video/1372,2.527777778,1080,1920,yuv420p,30.0,240,0,179021
train_video/1373,3.25,500,762,yuv420p,60.0,480,8,19292832
train_video/1374,3.305555556,500,762,yuv420p,60.0,480,0,4546278
train_video/1375,3.222222222,500,762,yuv420p,60.0,480,0,906549
train_video/1376,3.25,500,762,yuv420p,60.0,480,0,532278
train_video/1377,3.111111111,500,762,yuv420p,60.0,480,0,298371
train_video/1378,3.0,500,762,yuv420p,60.0,480,0,145724
train_video/1379,2.888888889,500,762,yuv420p,60.0,480,0,90526
train_video/1380,4.222222222,720,1280,yuv420p,50.0,437,8,8226880
train_video/1381,4.083333333,720,1280,yuv420p,50.0,400,0,10306905
train_video/1382,3.916666667,720,1280,yuv420p,50.0,400,0,6145961
train_video/1383,3.888888889,720,1280,yuv420p,50.0,400,0,1793930
train_video/1384,3.888888889,720,1280,yuv420p,50.0,400,0,797863
train_video/1385,3.194444444,720,1280,yuv420p,50.0,400,0,416747
train_video/1386,2.722222222,720,1280,yuv420p,50.0,400,0,216738
train_video/1387,3.722222222,1080,1920,yuvj420p,29.97002997002997,84,8,16062061
train_video/1388,3.75,1080,1920,yuv420p,29.97002997002997,83,0,19765097
train_video/1389,3.833333333,1080,1920,yuv420p,29.97002997002997,83,0,9576997
train_video/1390,3.555555556,1080,1920,yuv420p,29.97002997002997,83,0,4000850
train_video/1391,3.583333333,1080,1920,yuv420p,29.97002997002997,83,0,2126930
train_video/1392,3.416666667,1080,1920,yuv420p,29.97002997002997,83,0,830864
train_video/1393,3.25,1080,1920,yuv420p,29.97002997002997,83,0,536733
train_video/1394,4.25,720,1280,yuv420p,25.0,201,8,8079096
train_video/1395,4.111111111,720,1280,yuv420p,25.0,200,0,5091723
train_video/1396,3.972222222,720,1280,yuv420p,25.0,200,0,2901437
train_video/1397,3.972222222,720,1280,yuv420p,25.0,200,0,1174227
train_video/1398,3.833333333,720,1280,yuv420p,25.0,200,0,1054782
train_video/1399,3.694444444,720,1280,yuv420p,25.0,200,0,697752
train_video/1400,2.805555556,720,1280,yuv420p,25.0,200,0,320414
train_video/1401,2.5,1080,1920,yuv420p,25.0,201,8,18288145
train_video/1402,2.611111111,1080,1920,yuv420p,25.0,201,0,6971961
train_video/1403,2.416666667,1080,1920,yuv420p,25.0,201,0,4616204
train_video/1404,2.416666667,1080,1920,yuv420p,25.0,201,0,2024060
train_video/1405,2.361111111,1080,1920,yuv420p,25.0,201,0,1812871
train_video/1406,2.305555556,1080,1920,yuv420p,25.0,201,0,883277
train_video/1407,2.333333333,1080,1920,yuv420p,25.0,201,0,458124
train_video/1408,3.916666667,720,1280,yuv420p,30.0,196,8,4476646
train_video/1409,3.861111111,720,1280,yuv420p,30.0,76,0,1959154
train_video/1410,3.777777778,720,1280,yuv420p,30.0,76,0,1029356
train_video/1411,3.583333333,720,1280,yuv420p,30.0,76,0,436790
train_video/1412,3.388888889,720,1280,yuv420p,30.0,76,0,204710
train_video/1413,3.166666667,720,1280,yuv420p,30.0,76,0,145177
train_video/1414,2.527777778,720,1280,yuv420p,30.0,76,0,78637
train_video/1415,3.805555556,720,1280,yuv420p,30.0,360,8,1556464
train_video/1416,3.722222222,720,1280,yuv420p,30.0,240,0,885045
train_video/1417,3.694444444,720,1280,yuv420p,30.0,240,0,356949
train_video/1418,3.305555556,720,1280,yuv420p,30.0,240,0,236498
train_video/1419,3.055555556,720,1280,yuv420p,30.0,240,0,146559
train_video/1420,2.666666667,720,1280,yuv420p,30.0,240,0,107130
train_video/1421,2.277777778,720,1280,yuv420p,30.0,240,0,62489
train_video/1422,3.916666667,1080,1920,yuv420p,25.0,214,8,9046001
train_video/1423,3.5,1080,1920,yuv420p,25.0,201,0,9762964
train_video/1424,3.472222222,1080,1920,yuv420p,25.0,201,0,1647032
train_video/1425,3.416666667,1080,1920,yuv420p,25.0,201,0,1071614
train_video/1426,3.527777778,1080,1920,yuv420p,25.0,201,0,963324
train_video/1427,3.138888889,1080,1920,yuv420p,25.0,201,0,574465
train_video/1428,3.083333333,1080,1920,yuv420p,25.0,201,0,409213
train_video/1429,4.0,720,1280,yuv420p,60.0,722,8,1670554
train_video/1430,3.805555556,720,1280,yuv420p,60.0,484,0,4112941
train_video/1431,4.027777778,720,1280,yuv420p,60.0,484,0,1867673
train_video/1432,3.472222222,720,1280,yuv420p,60.0,484,0,999782
train_video/1433,3.25,720,1280,yuv420p,60.0,484,0,529629
train_video/1434,3.055555556,720,1280,yuv420p,60.0,484,0,353750
train_video/1435,2.611111111,720,1280,yuv420p,60.0,484,0,182021
train_video/1436,3.222222222,1080,1920,yuv420p,25.0,107,8,10317966
train_video/1437,3.25,1080,1920,yuv420p,25.0,106,0,4050009
train_video/1438,3.305555556,1080,1920,yuv420p,25.0,106,0,2241433
train_video/1439,3.138888889,1080,1920,yuv420p,25.0,106,0,972807
train_video/1440,2.916666667,1080,1920,yuv420p,25.0,106,0,594879
train_video/1441,2.972222222,1080,1920,yuv420p,25.0,106,0,344333
train_video/1442,2.611111111,1080,1920,yuv420p,25.0,106,0,195788
train_video/1443,4.083333333,720,1280,yuv420p,25.0,210,8,6562116
train_video/1444,4.111111111,720,1280,yuv420p,25.0,199,0,9309264
train_video/1445,3.916666667,720,1280,yuv420p,25.0,199,0,4338377
train_video/1446,3.777777778,720,1280,yuv420p,25.0,199,0,1537728
train_video/1447,3.75,720,1280,yuv420p,25.0,199,0,827794
train_video/1448,3.583333333,720,1280,yuv420p,25.0,199,0,485994
train_video/1449,3.305555556,720,1280,yuv420p,25.0,199,0,306322
train_video/1450,3.222222222,1080,1920,yuv420p,30.0,237,8,9416951
train_video/1451,3.5,1080,1920,yuv420p,30.0,237,0,6710888
train_video/1452,3.472222222,1080,1920,yuv420p,30.0,237,0,1683489
train_video/1453,3.416666667,1080,1920,yuv420p,30.0,237,0,695455
train_video/1454,3.027777778,1080,1920,yuv420p,30.0,237,0,207482
train_video/1455,2.916666667,1080,1920,yuv420p,30.0,237,0,145933
train_video/1456,2.361111111,1080,1920,yuv420p,30.0,237,0,73368
train_video/1457,3.361111111,720,1280,yuv420p,25.0,223,8,11805920
train_video/1458,3.5,720,1280,yuv420p,25.0,199,0,4080809
train_video/1459,3.444444444,720,1280,yuv420p,25.0,199,0,1717433
train_video/1460,3.5,720,1280,yuv420p,25.0,199,0,1077785
train_video/1461,3.222222222,720,1280,yuv420p,25.0,199,0,675591
train_video/1462,3.166666667,720,1280,yuv420p,25.0,199,0,469125
train_video/1463,2.638888889,720,1280,yuv420p,25.0,199,0,203990
train_video/1464,2.611111111,720,1280,yuv420p,90000.0,84,8,1424138
train_video/1465,3.333333333,720,1280,yuv420p,10.493,85,0,5541551
