vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
SDR_Cooking_nol4,3.781,1080,1920,yuv420p,30.0,152,8,13963923
SDR_Cooking_np8n,4.259,1080,1920,yuv420p,30.0,150,8,12752651
SDR_Cooking_nsco,4.304,1080,1920,yuv420p,30.0,151,8,17432102
SDR_Cooking_nwum,3.874,1080,1920,yuv420p,30.0,151,8,4416212
SDR_Cooking_o5m8,4.511,1080,1920,yuv420p,30.0,150,8,43974056
SDR_Cooking_oey0,3.789,1080,1920,yuv420p,30.0,150,8,20053241
SDR_Cooking_ohnv,4.462,1080,1920,yuv420p,30.0,151,8,33453164
SDR_Cooking_ohom,4.39,1080,1920,yuv420p,30.0,150,8,6332236
SDR_Cooking_ojki,4.325,1080,1920,yuv420p,30.0,150,8,23717542
SDR_Cooking_okup,4.486,1080,1920,yuv420p,30.0,151,8,19076527
SDR_Cooking_omx2,3.688,1080,1920,yuv420p,30.0,152,8,8625055
SDR_Cooking_oo37,4.287,1080,1920,yuv420p,30.0,151,8,16693802
SDR_Cooking_p0dh,3.25,1080,1920,yuv420p,30.0,152,8,7688246
SDR_Cooking_pevs,4.789,1080,1920,yuv420p,30.0,151,8,30736958
SDR_Cooking_pg1y,4.447,1080,1920,yuv420p,30.0,150,8,39388684
SDR_Cooking_pqo4,4.4,1080,1920,yuv420p,30.0,151,8,23416523
SDR_Cooking_pwpl,3.963,1080,1920,yuv420p,30.0,150,8,14878395
SDR_Cooking_pz8i,3.0,1080,1920,yuv420p,30.0,150,8,722598
SDR_Cooking_pzit,4.323,1080,1920,yuv420p,30.0,150,8,25165636
SDR_Cooking_q43u,3.954,1080,1920,yuv420p,30.0,153,8,12313065
SDR_Cooking_q8v6,4.26,1080,1920,yuv420p,30.0,151,8,24074860
SDR_Cooking_qg2n,4.444,1080,1920,yuv420p,30.0,151,8,29134161
SDR_Cooking_qo6s,4.397,1080,1920,yuv420p,30.0,151,8,36101731
SDR_Cooking_qoqe,3.967,1080,1920,yuv420p,30.0,151,8,19549487
SDR_Cooking_r2hc,4.632,1080,1920,yuv420p,30.0,151,8,30103104
SDR_Cooking_rps7,4.241,1080,1920,yuv420p,30.0,151,8,22425704
SDR_Cooking_sfgq,4.21,1080,1920,yuv420p,30.0,152,8,7054665
SDR_Cooking_sgjh,4.464,1080,1920,yuv420p,30.0,150,8,10899979
SDR_Cooking_sn9y,4.458,1080,1920,yuv420p,30.0,150,8,12624598
SDR_Cooking_snik,3.937,1080,1920,yuv420p,30.0,150,8,17236828
SDR_Cooking_sov8,4.097,1080,1920,yuv420p,30.0,152,8,14691748
SDR_Cooking_st3e,4.419,1080,1920,yuv420p,30.0,151,8,25357072
SDR_Cooking_szy0,4.607,1080,1920,yuv420p,30.0,152,8,18457534
SDR_Cooking_t5h5,4.265,1080,1920,yuv420p,30.0,150,8,22636096
SDR_Cooking_t5nj,3.548,1080,1920,yuv420p,30.0,153,8,16500608
SDR_Cooking_t5zn,4.042,1080,1920,yuv420p,30.0,152,8,14178595
SDR_Cooking_t7nq,4.615,1080,1920,yuv420p,30.0,152,8,21837843
SDR_Cooking_tcwd,4.285,1080,1920,yuv420p,30.0,151,8,23684415
SDR_Cooking_tdbl,4.452,1080,1920,yuv420p,30.0,151,8,17120150
SDR_Cooking_tg6e,4.327,1080,1920,yuv420p,30.0,150,8,34079244
SDR_Cooking_ts97,4.046,1080,1920,yuv420p,30.0,151,8,19262994
SDR_Cooking_ttck,3.552,1080,1920,yuv420p,30.0,152,8,11833861
SDR_Cooking_tx78,4.442,1080,1920,yuv420p,30.0,150,8,18083523
SDR_Cooking_u6rb,4.358,1080,1920,yuv420p,30.0,151,8,21780573
SDR_Cooking_u885,3.55,1080,1920,yuv420p,30.0,153,8,11090015
SDR_Cooking_uqdj,4.265,1080,1920,yuv420p,30.0,151,8,31536769
SDR_Cooking_uwqh,4.403,1080,1920,yuv420p,30.0,152,8,25377352
SDR_Cooking_ux54,4.568,1080,1920,yuv420p,30.0,150,8,31958723
SDR_Cooking_v031,4.09,1080,1920,yuv420p,30.0,153,8,5029818
SDR_Cooking_v0ym,3.776,1080,1920,yuv420p,30.0,151,8,14393216
SDR_Cooking_v5i0,4.375,1080,1920,yuv420p,30.0,151,8,29829325
SDR_Cooking_vevo,4.488,1080,1920,yuv420p,30.0,151,8,16700024
SDR_Cooking_vinw,4.312,1080,1920,yuv420p,30.0,150,8,29777920
SDR_Cooking_vxeb,4.631,1080,1920,yuv420p,30.0,152,8,24742626
SDR_Cooking_vxxg,4.125,1080,1920,yuv420p,30.0,150,8,16738708
SDR_Cooking_vzyi,3.93,1080,1920,yuv420p,30.0,152,8,11151322
SDR_Cooking_w1u8,4.038,1080,1920,yuv420p,30.0,151,8,10795645
SDR_Cooking_w2lo,3.482,1080,1920,yuv420p,30.0,151,8,11482825
SDR_Cooking_w5c6,4.47,1080,1920,yuv420p,30.0,150,8,33800300
SDR_Cooking_w5ef,4.192,1080,1920,yuv420p,30.0,150,8,15296342
SDR_Cooking_w710,4.258,1080,1920,yuv420p,30.0,152,8,11221867
SDR_Cooking_w9bb,3.976,1080,1920,yuv420p,30.0,150,8,25437577
SDR_Cooking_wi9y,3.956,1080,1920,yuv420p,30.0,156,8,26769832
SDR_Cooking_wohq,4.067,1080,1920,yuv420p,30.0,150,8,18405812
SDR_Cooking_wzf3,3.739,1080,1920,yuv420p,30.0,150,8,22222030
SDR_Cooking_x72t,3.781,1080,1920,yuv420p,30.0,152,8,10262044
SDR_Cooking_xidr,4.03,1080,1920,yuv420p,30.0,150,8,25504228
SDR_Cooking_y3cu,4.097,1080,1920,yuv420p,30.0,152,8,12083633
SDR_Cooking_y5lh,3.116,1080,1920,yuv420p,30.0,150,8,23153411
SDR_Cooking_ykh2,4.16,1080,1920,yuv420p,30.0,153,8,9242156
SDR_Cooking_yw1c,4.479,1080,1920,yuv420p,30.0,151,8,2694438
SDR_Cooking_yw2u,4.44,1080,1920,yuv420p,30.0,151,8,20611158
SDR_Cooking_z0ee,4.392,1080,1920,yuv420p,30.0,151,8,19313963
SDR_Cooking_z0jp,4.117,1080,1920,yuv420p,30.0,150,8,20668868
SDR_Cooking_zbq5,4.434,1080,1920,yuv420p,30.0,150,8,8389780
SDR_Cooking_zkwg,4.317,1080,1920,yuv420p,30.0,150,8,9802152
SDR_Cooking_zqzk,4.319,1080,1920,yuv420p,30.0,151,8,35398916
SDR_Cooking_zrxl,4.242,1080,1920,yuv420p,30.0,151,8,22047541
SDR_Cooking_zuh1,4.325,1080,1920,yuv420p,30.0,153,8,22107265
SDR_Dance_0hi3,4.211,1080,1920,yuv420p,30.0,151,8,15033005
SDR_Dance_0s7v,4.483,1080,1920,yuv420p,30.0,150,8,28426172
SDR_Dance_0y53,2.904,1080,1920,yuv420p,30.0,151,8,22394312
SDR_Dance_12ql,3.152,1080,1920,yuv420p,30.0,151,8,7214379
SDR_Dance_14fy,3.997,1080,1920,yuv420p,30.0,150,8,15290681
SDR_Dance_1prs,3.533,1080,1920,yuv420p,30.0,150,8,23601648
SDR_Dance_1pzy,3.152,1080,1920,yuv420p,30.0,151,8,3774928
SDR_Dance_1zju,2.579,1080,1920,yuv420p,30.0,151,8,25865931
SDR_Dance_21ej,4.346,1080,1920,yuv420p,30.0,151,8,37690135
SDR_Dance_25tm,3.67,1080,1920,yuv420p,30.0,150,8,18100731
SDR_Dance_26lo,2.83,1080,1920,yuv420p,30.0,151,8,31517357
SDR_Dance_2auz,4.415,1080,1920,yuv420p,30.0,150,8,22278462
SDR_Dance_2uqd,4.415,1080,1920,yuv420p,30.0,150,8,38218158
SDR_Dance_30r3,3.942,1080,1920,yuv420p,30.0,150,8,37419571
SDR_Dance_36im,3.841,1080,1920,yuv420p,30.0,150,8,19024400
SDR_Dance_3cil,4.077,1080,1920,yuv420p,30.0,151,8,20689652
SDR_Dance_3djm,4.371,1080,1920,yuv420p,30.0,150,8,27882942
SDR_Dance_3ijx,4.377,1080,1920,yuv420p,30.0,150,8,42816920
SDR_Dance_4ayx,4.215,1080,1920,yuv420p,30.0,151,8,16033516
SDR_Dance_4gtu,4.211,1080,1920,yuv420p,30.0,152,8,27245088
SDR_Dance_4hcp,3.876,1080,1920,yuv420p,30.0,152,8,15114026
SDR_Dance_4lmb,3.393,1080,1920,yuv420p,30.0,151,8,28789398
SDR_Dance_4nxn,3.224,1080,1920,yuv420p,30.0,151,8,30460575
SDR_Dance_51ch,3.681,1080,1920,yuv420p,30.0,151,8,23137676
SDR_Dance_56h4,3.643,1080,1920,yuv420p,30.0,150,8,4194406
SDR_Dance_5csz,4.005,1080,1920,yuv420p,30.0,152,8,17682064
SDR_Dance_5kor,4.232,1080,1920,yuv420p,30.0,150,8,33394688
SDR_Dance_5ljz,3.171,1080,1920,yuv420p,30.0,153,8,11277680
SDR_Dance_5mwn,2.948,1080,1920,yuv420p,30.0,156,8,14679650
SDR_Dance_5u16,4.49,1080,1920,yuv420p,30.0,152,8,22192894
SDR_Dance_60o9,4.097,1080,1920,yuv420p,30.0,150,8,34892462
SDR_Dance_644f,3.89,1080,1920,yuv420p,30.0,150,8,24728068
SDR_Dance_67ju,3.075,1080,1920,yuv420p,30.0,151,8,19741845
SDR_Dance_6g2s,4.488,1080,1920,yuv420p,30.0,150,8,32535844
SDR_Dance_6kvc,4.342,1080,1920,yuv420p,30.0,151,8,18575831
SDR_Dance_6ryj,4.122,1080,1920,yuv420p,30.0,152,8,5293593
SDR_Dance_70kr,3.47,1080,1920,yuv420p,30.0,150,8,6646960
SDR_Dance_75mq,3.917,1080,1920,yuv420p,30.0,150,8,23369108
SDR_Dance_7it2,4.359,1080,1920,yuv420p,30.0,150,8,28542672
SDR_Dance_7yo3,4.08,1080,1920,yuv420p,30.0,151,8,22501603
SDR_Dance_9do9,4.459,1080,1920,yuv420p,30.0,150,8,25500812
SDR_Dance_9wpg,4.34,1080,1920,yuv420p,30.0,150,8,28958833
SDR_Dance_a2wf,2.381,1080,1920,yuv420p,30.0,150,8,28839804
SDR_Dance_acva,4.113,1080,1920,yuv420p,30.0,152,8,18533227
SDR_Dance_ae8k,4.275,1080,1920,yuv420p,30.0,150,8,57210099
SDR_Dance_amy0,4.234,1080,1920,yuv420p,30.0,152,8,14338608
SDR_Dance_aske,2.363,1080,1920,yuv420p,30.0,151,8,12384454
SDR_Dance_azrm,2.484,1080,1920,yuv420p,30.0,151,8,32868478
SDR_Dance_b1id,2.823,1080,1920,yuv420p,30.0,150,8,19135192
SDR_Dance_b6ps,4.2,1080,1920,yuv420p,30.0,152,8,77390404
SDR_Dance_bfye,3.473,1080,1920,yuv420p,30.0,151,8,28920419
SDR_Dance_bki5,4.554,1080,1920,yuv420p,30.0,150,8,29965526
SDR_Dance_brqq,4.148,1080,1920,yuv420p,30.0,150,8,12683971
SDR_Dance_bttg,4.087,1080,1920,yuv420p,30.0,150,8,6681220
SDR_Dance_cf97,4.55,1080,1920,yuv420p,30.0,151,8,9600788
SDR_Dance_cud9,4.346,1080,1920,yuv420p,30.0,153,8,13518858
SDR_Dance_cumq,3.767,1080,1920,yuv420p,30.0,150,8,19713121
SDR_Dance_d0ud,4.614,1080,1920,yuv420p,30.0,150,8,30439572
SDR_Dance_dr80,3.869,1080,1920,yuv420p,30.0,150,8,30672464
SDR_Dance_e9vz,3.987,1080,1920,yuv420p,30.0,152,8,19511532
SDR_Dance_eqeu,3.135,1080,1920,yuv420p,30.0,150,8,22635603
SDR_Dance_ffcx,2.935,1080,1920,yuv420p,30.0,152,8,11056852
SDR_Dance_fjgk,4.189,1080,1920,yuv420p,30.0,150,8,19767787
SDR_Dance_g6cq,4.53,1080,1920,yuv420p,30.0,151,8,17966493
SDR_Dance_g6go,3.079,1080,1920,yuv420p,30.0,151,8,31331593
SDR_Dance_gezj,2.977,1080,1920,yuv420p,30.0,151,8,24164617
SDR_Dance_gnea,2.841,1080,1920,yuv420p,30.0,151,8,27676397
SDR_Dance_hav9,3.404,1080,1920,yuv420p,30.0,151,8,32979081
SDR_Dance_hpos,4.314,1080,1920,yuv420p,30.0,151,8,27742294
SDR_Dance_i10r,4.265,1080,1920,yuv420p,30.0,151,8,21001837
SDR_Dance_i8b9,3.808,1080,1920,yuv420p,30.0,152,8,24222375
SDR_Dance_ia0d,3.519,1080,1920,yuv420p,30.0,151,8,14368434
SDR_Dance_iv7r,2.838,1080,1920,yuv420p,30.0,151,8,23650896
SDR_Dance_j945,3.876,1080,1920,yuv420p,30.0,151,8,22472032
SDR_Dance_jk9m,4.385,1080,1920,yuv420p,30.0,151,8,16936083
SDR_Dance_jo4w,4.147,1080,1920,yuv420p,30.0,150,8,29854134
SDR_Dance_joj1,4.603,1080,1920,yuv420p,30.0,152,8,23614986
SDR_Dance_jrtx,4.269,1080,1920,yuv420p,30.0,156,8,30372273
SDR_Dance_khed,4.241,1080,1920,yuv420p,30.0,150,8,50265329
SDR_Dance_kjw3,4.332,1080,1920,yuv420p,30.0,151,8,26481175
SDR_Dance_kzm2,4.218,1080,1920,yuv420p,30.0,150,8,39109816
SDR_Dance_l37s,3.903,1080,1920,yuv420p,30.0,151,8,22671202
SDR_Dance_l4je,3.755,1080,1920,yuv420p,30.0,150,8,32823291
SDR_Dance_ldsn,4.526,1080,1920,yuv420p,30.0,150,8,47289806
SDR_Dance_ll7j,4.408,1080,1920,yuv420p,30.0,152,8,50753292
SDR_Dance_mpwq,4.404,1080,1920,yuv420p,30.0,151,8,24962167
SDR_Dance_nc26,4.381,1080,1920,yuv420p,30.0,150,8,35810945
SDR_Dance_ndxj,4.12,1080,1920,yuv420p,30.0,150,8,1119424
SDR_Dance_ng4u,4.123,1080,1920,yuv420p,30.0,150,8,26874049
SDR_Dance_nhiz,4.413,1080,1920,yuv420p,30.0,152,8,19773347
SDR_Dance_nmx3,3.981,1080,1920,yuv420p,30.0,153,8,22959396
SDR_Dance_o90y,3.315,1080,1920,yuv420p,30.0,153,8,10691563
SDR_Dance_ofal,3.913,1080,1920,yuv420p,30.0,150,8,32103401
SDR_Dance_oifg,3.816,1080,1920,yuv420p,30.0,153,8,15866175
SDR_Dance_oika,3.538,1080,1920,yuv420p,30.0,150,8,2705856
SDR_Dance_p04w,3.865,1080,1920,yuv420p,30.0,151,8,12810179
SDR_Dance_p1tu,4.404,1080,1920,yuv420p,30.0,152,8,17237793
SDR_Dance_p77o,3.329,1080,1920,yuv420p,30.0,150,8,15779617
SDR_Dance_p9ab,4.343,1080,1920,yuv420p,30.0,151,8,6619015
SDR_Dance_pd1w,4.173,1080,1920,yuv420p,30.0,150,8,44939040
SDR_Dance_pegw,4.515,1080,1920,yuv420p,30.0,150,8,38245120
SDR_Dance_pj4k,4.035,1080,1920,yuv420p,30.0,151,8,18453984
SDR_Dance_pp20,4.529,1080,1920,yuv420p,30.0,150,8,35100640
SDR_Dance_q153,4.0,1080,1920,yuv420p,30.0,150,8,41083988
SDR_Dance_q24n,4.042,1080,1920,yuv420p,30.0,151,8,20841231
SDR_Dance_qlfi,3.778,1080,1920,yuv420p,30.0,151,8,14761889
SDR_Dance_r4s0,3.785,1080,1920,yuv420p,30.0,152,8,20986771
SDR_Dance_rd2s,2.71,1080,1920,yuv420p,30.0,152,8,6518600
SDR_Dance_rh5h,4.531,1080,1920,yuv420p,30.0,150,8,20375708
SDR_Dance_s6pr,4.238,1080,1920,yuv420p,30.0,151,8,37904194
SDR_Dance_s828,2.593,1080,1920,yuv420p,30.0,151,8,24782280
SDR_Dance_smfg,4.16,1080,1920,yuv420p,30.0,153,8,19031722
SDR_Dance_srpr,4.333,1080,1920,yuv420p,30.0,150,8,16782721
SDR_Dance_stj1,4.504,1080,1920,yuv420p,30.0,150,8,37948291
SDR_Dance_twyg,4.216,1080,1920,yuv420p,30.0,150,8,25220643
SDR_Dance_u1cq,4.067,1080,1920,yuv420p,30.0,152,8,44278855
SDR_Dance_u739,4.023,1080,1920,yuv420p,30.0,153,8,19948414
SDR_Dance_u8ry,3.369,1080,1920,yuv420p,30.0,151,8,48716469
SDR_Dance_v91p,4.425,1080,1920,yuv420p,30.0,153,8,14898690
SDR_Dance_vld1,3.158,1080,1920,yuv420p,30.0,151,8,25031470
SDR_Dance_vopf,4.103,1080,1920,yuv420p,30.0,150,8,11516395
SDR_Dance_vouf,2.89,1080,1920,yuv420p,30.0,151,8,23304238
SDR_Dance_vp86,2.497,1080,1920,yuv420p,30.0,150,8,22258545
SDR_Dance_vwuc,3.858,1080,1920,yuv420p,30.0,151,8,29089978
SDR_Dance_w2qh,3.465,1080,1920,yuv420p,30.0,151,8,10002314
SDR_Dance_wida,4.423,1080,1920,yuv420p,30.0,151,8,24448059
SDR_Dance_wmsy,3.19,1080,1920,yuv420p,30.0,150,8,27035004
SDR_Dance_wn4v,4.033,1080,1920,yuv420p,30.0,150,8,17413632
SDR_Dance_x3u3,3.768,1080,1920,yuv420p,30.0,151,8,27922227
SDR_Dance_x7gw,3.89,1080,1920,yuv420p,30.0,152,8,15487525
SDR_Dance_xqz5,4.373,1080,1920,yuv420p,30.0,150,8,25977990
SDR_Dance_y1z3,3.277,1080,1920,yuv420p,30.0,150,8,20945321
SDR_Dance_y8ie,3.715,1080,1920,yuv420p,30.0,151,8,17429562
SDR_Dance_yd18,4.192,1080,1920,yuv420p,30.0,152,8,21633306
SDR_Dance_yfee,3.034,1080,1920,yuv420p,30.0,150,8,32734731
SDR_Dance_yme2,3.709,1080,1920,yuv420p,30.0,151,8,17356960
SDR_Dance_yy8j,2.55,1080,1920,yuv420p,30.0,151,8,20654338
SDR_Dance_yyp5,4.177,1080,1920,yuv420p,30.0,152,8,17744635
SDR_Dance_z99q,2.806,1080,1920,yuv420p,30.0,151,8,25773037
SDR_Dance_zm4a,3.369,1080,1920,yuv420p,30.0,152,8,12791196
SDR_Gameplay_04mo,3.892,1080,1920,yuv420p,30.0,150,8,1548019
SDR_Gameplay_065l,4.2,1080,1920,yuv420p,30.0,150,8,37021128
SDR_Gameplay_0cuo,3.387,1080,1920,yuv420p,30.0,150,8,10607504
SDR_Gameplay_0dxf,4.196,1080,1920,yuv420p,30.0,150,8,12647676
SDR_Gameplay_0q8p,4.359,1080,1920,yuv420p,30.0,150,8,15583950
SDR_Gameplay_0v85,4.164,1080,1920,yuv420p,30.0,151,8,2227331
SDR_Gameplay_10zz,3.004,1080,1920,yuv420p,30.0,150,8,16826369
SDR_Gameplay_13gz,3.765,1080,1920,yuv420p,30.0,150,8,14827256
SDR_Gameplay_16wr,4.118,1080,1920,yuv420p,30.0,151,8,8216668
SDR_Gameplay_16x4,3.9,1080,1920,yuv420p,30.0,151,8,9162446
SDR_Gameplay_1sj0,3.739,1080,1920,yuv420p,30.0,150,8,19617521
SDR_Gameplay_21d4,3.886,1080,1920,yuv420p,30.0,151,8,11290215
SDR_Gameplay_24j6,4.144,1080,1920,yuv420p,30.0,151,8,8925747
SDR_Gameplay_271t,4.216,1080,1920,yuv420p,30.0,150,8,8312776
SDR_Gameplay_2ci7,4.019,1080,1920,yuv420p,30.0,150,8,16508582
SDR_Gameplay_2juy,4.229,1080,1920,yuv420p,30.0,151,8,8784403
SDR_Gameplay_2lie,3.903,1080,1920,yuv420p,30.0,150,8,7335652
SDR_Gameplay_2lig,4.017,1080,1920,yuv420p,30.0,151,8,14144606
SDR_Gameplay_2o2z,3.388,1080,1920,yuv420p,30.0,150,8,10417849
SDR_Gameplay_2tda,4.323,1080,1920,yuv420p,30.0,150,8,7200881
SDR_Gameplay_310h,4.233,1080,1920,yuv420p,30.0,150,8,4495809
SDR_Gameplay_38mf,4.207,1080,1920,yuv420p,30.0,150,8,17951131
SDR_Gameplay_3bf5,4.288,1080,1920,yuv420p,30.0,151,8,13574843
SDR_Gameplay_3hhf,4.307,1080,1920,yuv420p,30.0,151,8,44500788
SDR_Gameplay_40vo,3.63,1080,1920,yuv420p,30.0,151,8,12353036
SDR_Gameplay_4bb2,3.769,1080,1920,yuv420p,30.0,150,8,16636540
SDR_Gameplay_4sgw,3.429,1080,1920,yuv420p,30.0,150,8,10615009
SDR_Gameplay_4u9a,4.064,1080,1920,yuv420p,30.0,150,8,35643888
SDR_Gameplay_5i0u,4.44,1080,1920,yuv420p,30.0,150,8,8381761
SDR_Gameplay_5mh1,4.043,1080,1920,yuv420p,30.0,150,8,7404825
SDR_Gameplay_5r5d,3.835,1080,1920,yuv420p,30.0,150,8,5537467
SDR_Gameplay_5v30,4.094,1080,1920,yuv420p,30.0,150,8,12550132
SDR_Gameplay_62jk,4.178,1080,1920,yuv420p,30.0,150,8,5873520
SDR_Gameplay_65s3,4.168,1080,1920,yuv420p,30.0,150,8,22120502
SDR_Gameplay_6ny7,4.131,1080,1920,yuv420p,30.0,151,8,29380445
SDR_Gameplay_6sig,3.928,1080,1920,yuv420p,30.0,150,8,31064686
SDR_Gameplay_6t9c,4.248,1080,1920,yuv420p,30.0,151,8,6621639
SDR_Gameplay_6xrz,3.988,1080,1920,yuv420p,30.0,150,8,9559865
SDR_Gameplay_744g,2.97,1080,1920,yuv420p,30.0,150,8,8415345
SDR_Gameplay_75c9,3.655,1080,1920,yuv420p,30.0,150,8,23730505
SDR_Gameplay_78bi,4.052,1080,1920,yuv420p,30.0,150,8,9277168
SDR_Gameplay_78tl,4.3,1080,1920,yuv420p,30.0,150,8,11673454
SDR_Gameplay_7cdm,4.166,1080,1920,yuv420p,30.0,150,8,7256340
SDR_Gameplay_7g7j,3.88,1080,1920,yuv420p,30.0,150,8,13469966
SDR_Gameplay_7hao,4.09,1080,1920,yuv420p,30.0,150,8,13145619
SDR_Gameplay_7ivx,3.307,1080,1920,yuv420p,30.0,150,8,2511620
SDR_Gameplay_7p33,3.995,1080,1920,yuv420p,30.0,151,8,20395052
SDR_Gameplay_7rcr,4.214,1080,1920,yuv420p,30.0,150,8,10446147
SDR_Gameplay_7s6t,3.404,1080,1920,yuv420p,30.0,151,8,10675492
SDR_Gameplay_7sax,3.793,1080,1920,yuv420p,30.0,150,8,15802937
SDR_Gameplay_7vux,4.012,1080,1920,yuv420p,30.0,150,8,41027363
SDR_Gameplay_83ak,4.333,1080,1920,yuv420p,30.0,150,8,7898388
SDR_Gameplay_84gt,3.976,1080,1920,yuv420p,30.0,151,8,15487459
SDR_Gameplay_8d9z,3.697,1080,1920,yuv420p,30.0,150,8,10569657
SDR_Gameplay_8g20,3.958,1080,1920,yuv420p,30.0,150,8,19526089
SDR_Gameplay_8tue,4.048,1080,1920,yuv420p,30.0,150,8,9824139
SDR_Gameplay_8ws5,4.225,1080,1920,yuv420p,30.0,150,8,26096523
SDR_Gameplay_913x,3.981,1080,1920,yuv420p,30.0,151,8,8801100
SDR_Gameplay_9hpn,4.426,1080,1920,yuv420p,30.0,150,8,18308299
SDR_Gameplay_9lb5,4.079,1080,1920,yuv420p,30.0,151,8,23711547
SDR_Gameplay_9ucz,4.074,1080,1920,yuv420p,30.0,150,8,38323942
SDR_Gameplay_a2d2,4.039,1080,1920,yuv420p,30.0,150,8,7824352
SDR_Gameplay_awfg,4.5,1080,1920,yuv420p,30.0,151,8,19960052
SDR_Gameplay_b0uv,3.882,1080,1920,yuv420p,30.0,150,8,13967752
SDR_Gameplay_bar9,4.107,1080,1920,yuv420p,30.0,150,8,26194972
SDR_Gameplay_blac,3.71,1080,1920,yuv420p,30.0,150,8,18633860
SDR_Gameplay_bs3o,4.211,1080,1920,yuv420p,30.0,150,8,20863603
SDR_Gameplay_bt0v,4.091,1080,1920,yuv420p,30.0,151,8,28696683
SDR_Gameplay_bycr,3.897,1080,1920,yuv420p,30.0,150,8,19587756
SDR_Gameplay_c30m,3.633,1080,1920,yuv420p,30.0,150,8,8782995
SDR_Gameplay_cifc,3.76,1080,1920,yuv420p,30.0,150,8,16776948
SDR_Gameplay_cr2t,4.204,1080,1920,yuv420p,30.0,151,8,27867921
SDR_Gameplay_d476,4.463,1080,1920,yuv420p,30.0,150,8,25252940
SDR_Gameplay_d7h2,4.456,1080,1920,yuv420p,30.0,150,8,26991622
SDR_Gameplay_dx31,4.409,1080,1920,yuv420p,30.0,150,8,17216846
SDR_Gameplay_e4ci,4.241,1080,1920,yuv420p,30.0,150,8,7647971
SDR_Gameplay_egjx,4.076,1080,1920,yuv420p,30.0,150,8,10847438
SDR_Gameplay_elwt,4.038,1080,1920,yuv420p,30.0,151,8,25888779
SDR_Gameplay_fjep,4.245,1080,1920,yuv420p,30.0,150,8,23496257
SDR_Gameplay_ft0a,4.536,1080,1920,yuv420p,30.0,150,8,38712616
SDR_Gameplay_g44a,4.288,1080,1920,yuv420p,30.0,150,8,15127641
SDR_Gameplay_g5dv,4.212,1080,1920,yuv420p,30.0,150,8,6662452
SDR_Gameplay_g6d5,3.842,1080,1920,yuv420p,30.0,150,8,2550371
SDR_Gameplay_ge66,4.036,1080,1920,yuv420p,30.0,150,8,23643307
SDR_Gameplay_gf0x,3.514,1080,1920,yuv420p,30.0,150,8,7303601
SDR_Gameplay_ggh6,4.142,1080,1920,yuv420p,30.0,150,8,18769744
SDR_Gameplay_gmnk,3.957,1080,1920,yuv420p,30.0,151,8,20016003
SDR_Gameplay_gtj5,4.288,1080,1920,yuv420p,30.0,151,8,14910015
SDR_Gameplay_gton,4.461,1080,1920,yuv420p,30.0,150,8,21041278
SDR_Gameplay_gxsf,3.503,1080,1920,yuv420p,30.0,150,8,38357699
SDR_Gameplay_gy4a,3.721,1080,1920,yuv420p,30.0,150,8,28146664
SDR_Gameplay_h1np,3.941,1080,1920,yuv420p,30.0,151,8,24277152
SDR_Gameplay_h6bm,4.246,1080,1920,yuv420p,30.0,150,8,33857886
SDR_Gameplay_ha7c,4.052,1080,1920,yuv420p,30.0,150,8,12906145
SDR_Gameplay_hpih,3.485,1080,1920,yuv420p,30.0,150,8,11270403
SDR_Gameplay_hw2h,4.463,1080,1920,yuv420p,30.0,151,8,22252380
SDR_Gameplay_i04w,3.959,1080,1920,yuv420p,30.0,150,8,7382499
SDR_Gameplay_i100,4.117,1080,1920,yuv420p,30.0,150,8,20013872
SDR_Gameplay_i9ja,4.006,1080,1920,yuv420p,30.0,150,8,10399161
SDR_Gameplay_icfq,3.971,1080,1920,yuv420p,30.0,150,8,4116913
SDR_Gameplay_iegd,3.525,1080,1920,yuv420p,30.0,150,8,18703100
SDR_Gameplay_ijfw,4.081,1080,1920,yuv420p,30.0,152,8,15613018
SDR_Gameplay_imrz,4.103,1080,1920,yuv420p,30.0,150,8,14489848
SDR_Gameplay_irc9,4.107,1080,1920,yuv420p,30.0,150,8,5789937
SDR_Gameplay_iuh4,3.571,1080,1920,yuv420p,30.0,150,8,15999113
SDR_Gameplay_jbdv,3.969,1080,1920,yuv420p,30.0,150,8,43047643
SDR_Gameplay_jhf9,4.146,1080,1920,yuv420p,30.0,150,8,17108185
SDR_Gameplay_jngj,4.238,1080,1920,yuv420p,30.0,151,8,41781655
SDR_Gameplay_k6kz,4.071,1080,1920,yuv420p,30.0,151,8,31254015
SDR_Gameplay_ka2g,3.706,1080,1920,yuv420p,30.0,150,8,25000665
SDR_Gameplay_kkek,4.385,1080,1920,yuv420p,30.0,150,8,18396724
SDR_Gameplay_ku3g,4.425,1080,1920,yuv420p,30.0,150,8,9530401
SDR_Gameplay_kxbj,4.209,1080,1920,yuv420p,30.0,152,8,24790132
SDR_Gameplay_l6j7,4.183,1080,1920,yuv420p,30.0,150,8,8188054
SDR_Gameplay_lnz5,3.828,1080,1920,yuv420p,30.0,151,8,16172592
SDR_Gameplay_lqjp,4.136,1080,1920,yuv420p,30.0,150,8,35181732
SDR_Gameplay_ls66,4.193,1080,1920,yuv420p,30.0,150,8,14891798
SDR_Gameplay_mg0v,4.229,1080,1920,yuv420p,30.0,150,8,23428600
